name	slack
gen_regfile_ff.register_file_i.rf_reg_q\[657\]$_DFFE_PN0P_/D	-9.84632e-11
gen_regfile_ff.register_file_i.rf_reg_q\[689\]$_DFFE_PN0P_/D	-9.779e-11
gen_regfile_ff.register_file_i.rf_reg_q\[177\]$_DFFE_PN0P_/D	-9.77429e-11
data_be_o[0]	-9.66608e-11
gen_regfile_ff.register_file_i.rf_reg_q\[49\]$_DFFE_PN0P_/D	-9.65923e-11
gen_regfile_ff.register_file_i.rf_reg_q\[433\]$_DFFE_PN0P_/D	-9.57441e-11
gen_regfile_ff.register_file_i.rf_reg_q\[785\]$_DFFE_PN0P_/D	-9.56599e-11
gen_regfile_ff.register_file_i.rf_reg_q\[753\]$_DFFE_PN0P_/D	-9.56077e-11
gen_regfile_ff.register_file_i.rf_reg_q\[81\]$_DFFE_PN0P_/D	-9.53666e-11
gen_regfile_ff.register_file_i.rf_reg_q\[529\]$_DFFE_PN0P_/D	-9.51546e-11
gen_regfile_ff.register_file_i.rf_reg_q\[369\]$_DFFE_PN0P_/D	-9.50886e-11
gen_regfile_ff.register_file_i.rf_reg_q\[17\]$_DFFE_PN0P_/D	-9.49851e-11
gen_regfile_ff.register_file_i.rf_reg_q\[209\]$_DFFE_PN0P_/D	-9.4891e-11
gen_regfile_ff.register_file_i.rf_reg_q\[817\]$_DFFE_PN0P_/D	-9.48255e-11
gen_regfile_ff.register_file_i.rf_reg_q\[337\]$_DFFE_PN0P_/D	-9.48033e-11
gen_regfile_ff.register_file_i.rf_reg_q\[145\]$_DFFE_PN0P_/D	-9.42808e-11
gen_regfile_ff.register_file_i.rf_reg_q\[401\]$_DFFE_PN0P_/D	-9.41234e-11
gen_regfile_ff.register_file_i.rf_reg_q\[593\]$_DFFE_PN0P_/D	-9.39473e-11
gen_regfile_ff.register_file_i.rf_reg_q\[497\]$_DFFE_PN0P_/D	-9.38711e-11
gen_regfile_ff.register_file_i.rf_reg_q\[561\]$_DFFE_PN0P_/D	-9.36138e-11
gen_regfile_ff.register_file_i.rf_reg_q\[12\]$_DFFE_PN0P_/D	-9.35798e-11
data_wdata_o[27]	-9.31821e-11
gen_regfile_ff.register_file_i.rf_reg_q\[236\]$_DFFE_PN0P_/D	-9.27163e-11
gen_regfile_ff.register_file_i.rf_reg_q\[241\]$_DFFE_PN0P_/D	-9.26337e-11
gen_regfile_ff.register_file_i.rf_reg_q\[721\]$_DFFE_PN0P_/D	-9.25118e-11
gen_regfile_ff.register_file_i.rf_reg_q\[305\]$_DFFE_PN0P_/D	-9.2496e-11
gen_regfile_ff.register_file_i.rf_reg_q\[625\]$_DFFE_PN0P_/D	-9.24316e-11
gen_regfile_ff.register_file_i.rf_reg_q\[268\]$_DFFE_PN0P_/D	-9.22884e-11
gen_regfile_ff.register_file_i.rf_reg_q\[652\]$_DFFE_PN0P_/D	-9.21689e-11
gen_regfile_ff.register_file_i.rf_reg_q\[913\]$_DFFE_PN0P_/D	-9.21156e-11
gen_regfile_ff.register_file_i.rf_reg_q\[908\]$_DFFE_PN0P_/D	-9.19984e-11
gen_regfile_ff.register_file_i.rf_reg_q\[273\]$_DFFE_PN0P_/D	-9.1998e-11
gen_regfile_ff.register_file_i.rf_reg_q\[972\]$_DFFE_PN0P_/D	-9.19447e-11
gen_regfile_ff.register_file_i.rf_reg_q\[780\]$_DFFE_PN0P_/D	-9.18738e-11
gen_regfile_ff.register_file_i.rf_reg_q\[878\]$_DFFE_PN0P_/D	-9.18459e-11
gen_regfile_ff.register_file_i.rf_reg_q\[977\]$_DFFE_PN0P_/D	-9.18077e-11
gen_regfile_ff.register_file_i.rf_reg_q\[76\]$_DFFE_PN0P_/D	-9.17064e-11
data_wdata_o[23]	-9.16839e-11
instr_addr_o[14]	-9.16738e-11
gen_regfile_ff.register_file_i.rf_reg_q\[812\]$_DFFE_PN0P_/D	-9.15799e-11
gen_regfile_ff.register_file_i.rf_reg_q\[945\]$_DFFE_PN0P_/D	-9.15734e-11
gen_regfile_ff.register_file_i.rf_reg_q\[940\]$_DFFE_PN0P_/D	-9.15259e-11
gen_regfile_ff.register_file_i.rf_reg_q\[844\]$_DFFE_PN0P_/D	-9.15183e-11
gen_regfile_ff.register_file_i.rf_reg_q\[465\]$_DFFE_PN0P_/D	-9.14302e-11
gen_regfile_ff.register_file_i.rf_reg_q\[748\]$_DFFE_PN0P_/D	-9.11498e-11
data_wdata_o[0]	-9.10738e-11
gen_regfile_ff.register_file_i.rf_reg_q\[716\]$_DFFE_PN0P_/D	-9.10396e-11
gen_regfile_ff.register_file_i.rf_reg_q\[428\]$_DFFE_PN0P_/D	-9.09171e-11
gen_regfile_ff.register_file_i.rf_reg_q\[524\]$_DFFE_PN0P_/D	-9.07774e-11
gen_regfile_ff.register_file_i.rf_reg_q\[460\]$_DFFE_PN0P_/D	-9.05676e-11
gen_regfile_ff.register_file_i.rf_reg_q\[300\]$_DFFE_PN0P_/D	-9.03086e-11
gen_regfile_ff.register_file_i.rf_reg_q\[44\]$_DFFE_PN0P_/D	-9.02525e-11
gen_regfile_ff.register_file_i.rf_reg_q\[332\]$_DFFE_PN0P_/D	-9.00662e-11
data_addr_o[29]	-8.98644e-11
gen_regfile_ff.register_file_i.rf_reg_q\[172\]$_DFFE_PN0P_/D	-8.97558e-11
gen_regfile_ff.register_file_i.rf_reg_q\[849\]$_DFFE_PN0P_/D	-8.92724e-11
gen_regfile_ff.register_file_i.rf_reg_q\[364\]$_DFFE_PN0P_/D	-8.86864e-11
gen_regfile_ff.register_file_i.rf_reg_q\[492\]$_DFFE_PN0P_/D	-8.85672e-11
gen_regfile_ff.register_file_i.rf_reg_q\[396\]$_DFFE_PN0P_/D	-8.82727e-11
gen_regfile_ff.register_file_i.rf_reg_q\[971\]$_DFFE_PN0P_/D	-8.81017e-11
gen_regfile_ff.register_file_i.rf_reg_q\[587\]$_DFFE_PN0P_/D	-8.76001e-11
gen_regfile_ff.register_file_i.rf_reg_q\[907\]$_DFFE_PN0P_/D	-8.74372e-11
data_addr_o[25]	-8.70275e-11
gen_regfile_ff.register_file_i.rf_reg_q\[555\]$_DFFE_PN0P_/D	-8.6507e-11
instr_addr_o[15]	-8.641e-11
gen_regfile_ff.register_file_i.rf_reg_q\[491\]$_DFFE_PN0P_/D	-8.63798e-11
gen_regfile_ff.register_file_i.rf_reg_q\[140\]$_DFFE_PN0P_/D	-8.63396e-11
gen_regfile_ff.register_file_i.rf_reg_q\[204\]$_DFFE_PN0P_/D	-8.63396e-11
data_addr_o[28]	-8.63376e-11
gen_regfile_ff.register_file_i.rf_reg_q\[620\]$_DFFE_PN0P_/D	-8.60945e-11
gen_regfile_ff.register_file_i.rf_reg_q\[684\]$_DFFE_PN0P_/D	-8.60285e-11
gen_regfile_ff.register_file_i.rf_reg_q\[588\]$_DFFE_PN0P_/D	-8.60227e-11
gen_regfile_ff.register_file_i.rf_reg_q\[556\]$_DFFE_PN0P_/D	-8.60085e-11
gen_regfile_ff.register_file_i.rf_reg_q\[523\]$_DFFE_PN0P_/D	-8.57305e-11
gen_regfile_ff.register_file_i.rf_reg_q\[939\]$_DFFE_PN0P_/D	-8.54934e-11
gen_regfile_ff.register_file_i.rf_reg_q\[779\]$_DFFE_PN0P_/D	-8.54261e-11
gen_regfile_ff.register_file_i.rf_reg_q\[747\]$_DFFE_PN0P_/D	-8.53213e-11
gen_regfile_ff.register_file_i.rf_reg_q\[843\]$_DFFE_PN0P_/D	-8.50302e-11
gen_regfile_ff.register_file_i.rf_reg_q\[108\]$_DFFE_PN0P_/D	-8.50209e-11
instr_addr_o[7]	-8.40924e-11
gen_regfile_ff.register_file_i.rf_reg_q\[811\]$_DFFE_PN0P_/D	-8.39138e-11
gen_regfile_ff.register_file_i.rf_reg_q\[267\]$_DFFE_PN0P_/D	-8.35771e-11
gen_regfile_ff.register_file_i.rf_reg_q\[43\]$_DFFE_PN0P_/D	-8.33431e-11
gen_regfile_ff.register_file_i.rf_reg_q\[235\]$_DFFE_PN0P_/D	-8.3147e-11
gen_regfile_ff.register_file_i.rf_reg_q\[651\]$_DFFE_PN0P_/D	-8.25866e-11
gen_regfile_ff.register_file_i.rf_reg_q\[619\]$_DFFE_PN0P_/D	-8.22493e-11
gen_regfile_ff.register_file_i.rf_reg_q\[203\]$_DFFE_PN0P_/D	-8.22413e-11
gen_regfile_ff.register_file_i.rf_reg_q\[139\]$_DFFE_PN0P_/D	-8.22313e-11
gen_regfile_ff.register_file_i.rf_reg_q\[107\]$_DFFE_PN0P_/D	-8.21767e-11
gen_regfile_ff.register_file_i.rf_reg_q\[683\]$_DFFE_PN0P_/D	-8.18183e-11
gen_regfile_ff.register_file_i.rf_reg_q\[715\]$_DFFE_PN0P_/D	-8.17886e-11
data_addr_o[22]	-8.17595e-11
gen_regfile_ff.register_file_i.rf_reg_q\[11\]$_DFFE_PN0P_/D	-8.1728e-11
gen_regfile_ff.register_file_i.rf_reg_q\[395\]$_DFFE_PN0P_/D	-8.14433e-11
gen_regfile_ff.register_file_i.rf_reg_q\[171\]$_DFFE_PN0P_/D	-8.14251e-11
gen_regfile_ff.register_file_i.rf_reg_q\[427\]$_DFFE_PN0P_/D	-8.12148e-11
gen_regfile_ff.register_file_i.rf_reg_q\[331\]$_DFFE_PN0P_/D	-8.10974e-11
gen_regfile_ff.register_file_i.rf_reg_q\[75\]$_DFFE_PN0P_/D	-8.10298e-11
gen_regfile_ff.register_file_i.rf_reg_q\[459\]$_DFFE_PN0P_/D	-8.10172e-11
gen_regfile_ff.register_file_i.rf_reg_q\[299\]$_DFFE_PN0P_/D	-8.08402e-11
data_addr_o[18]	-8.06953e-11
gen_regfile_ff.register_file_i.rf_reg_q\[363\]$_DFFE_PN0P_/D	-7.87408e-11
data_wdata_o[19]	-7.71662e-11
data_wdata_o[3]	-7.7058e-11
data_wdata_o[11]	-7.60545e-11
data_wdata_o[15]	-7.60225e-11
instr_addr_o[3]	-7.48192e-11
data_addr_o[24]	-7.42135e-11
data_addr_o[17]	-7.31578e-11
instr_addr_o[5]	-7.21401e-11
gen_regfile_ff.register_file_i.rf_reg_q\[879\]$_DFFE_PN0P_/D	-7.201e-11
data_addr_o[14]	-7.10998e-11
data_wdata_o[6]	-7.01998e-11
data_wdata_o[29]	-6.8569e-11
data_wdata_o[28]	-6.60818e-11
data_addr_o[16]	-6.37066e-11
instr_addr_o[6]	-6.06375e-11
data_wdata_o[2]	-5.79099e-11
data_wdata_o[30]	-5.78039e-11
data_wdata_o[31]	-5.76627e-11
gen_regfile_ff.register_file_i.rf_reg_q\[266\]$_DFFE_PN0P_/D	-5.71718e-11
gen_regfile_ff.register_file_i.rf_reg_q\[881\]$_DFFE_PN0P_/D	-5.67919e-11
gen_regfile_ff.register_file_i.rf_reg_q\[876\]$_DFFE_PN0P_/D	-5.59601e-11
gen_regfile_ff.register_file_i.rf_reg_q\[554\]$_DFFE_PN0P_/D	-5.56801e-11
gen_regfile_ff.register_file_i.rf_reg_q\[586\]$_DFFE_PN0P_/D	-5.55822e-11
gen_regfile_ff.register_file_i.rf_reg_q\[938\]$_DFFE_PN0P_/D	-5.5403e-11
data_addr_o[23]	-5.5177e-11
gen_regfile_ff.register_file_i.rf_reg_q\[234\]$_DFFE_PN0P_/D	-5.45908e-11
gen_regfile_ff.register_file_i.rf_reg_q\[970\]$_DFFE_PN0P_/D	-5.41494e-11
gen_regfile_ff.register_file_i.rf_reg_q\[906\]$_DFFE_PN0P_/D	-5.39744e-11
gen_regfile_ff.register_file_i.rf_reg_q\[682\]$_DFFE_PN0P_/D	-5.36453e-11
data_addr_o[11]	-5.33664e-11
gen_regfile_ff.register_file_i.rf_reg_q\[74\]$_DFFE_PN0P_/D	-5.30023e-11
gen_regfile_ff.register_file_i.rf_reg_q\[170\]$_DFFE_PN0P_/D	-5.23988e-11
data_wdata_o[26]	-5.21323e-11
gen_regfile_ff.register_file_i.rf_reg_q\[746\]$_DFFE_PN0P_/D	-5.1966e-11
gen_regfile_ff.register_file_i.rf_reg_q\[394\]$_DFFE_PN0P_/D	-5.18958e-11
gen_regfile_ff.register_file_i.rf_reg_q\[138\]$_DFFE_PN0P_/D	-5.18825e-11
gen_regfile_ff.register_file_i.rf_reg_q\[810\]$_DFFE_PN0P_/D	-5.17191e-11
gen_regfile_ff.register_file_i.rf_reg_q\[106\]$_DFFE_PN0P_/D	-5.16689e-11
data_wdata_o[21]	-5.15831e-11
gen_regfile_ff.register_file_i.rf_reg_q\[842\]$_DFFE_PN0P_/D	-5.14284e-11
gen_regfile_ff.register_file_i.rf_reg_q\[875\]$_DFFE_PN0P_/D	-5.1428e-11
gen_regfile_ff.register_file_i.rf_reg_q\[778\]$_DFFE_PN0P_/D	-5.13103e-11
gen_regfile_ff.register_file_i.rf_reg_q\[458\]$_DFFE_PN0P_/D	-5.12599e-11
gen_regfile_ff.register_file_i.rf_reg_q\[522\]$_DFFE_PN0P_/D	-5.10916e-11
data_wdata_o[5]	-5.09282e-11
gen_regfile_ff.register_file_i.rf_reg_q\[362\]$_DFFE_PN0P_/D	-5.09239e-11
data_wdata_o[25]	-5.0832e-11
gen_regfile_ff.register_file_i.rf_reg_q\[426\]$_DFFE_PN0P_/D	-5.07971e-11
gen_regfile_ff.register_file_i.rf_reg_q\[202\]$_DFFE_PN0P_/D	-5.0701e-11
data_wdata_o[14]	-5.03615e-11
gen_regfile_ff.register_file_i.rf_reg_q\[490\]$_DFFE_PN0P_/D	-5.00009e-11
gen_regfile_ff.register_file_i.rf_reg_q\[330\]$_DFFE_PN0P_/D	-4.96085e-11
gen_regfile_ff.register_file_i.rf_reg_q\[298\]$_DFFE_PN0P_/D	-4.94713e-11
data_be_o[2]	-4.93761e-11
data_wdata_o[22]	-4.91077e-11
data_wdata_o[1]	-4.90059e-11
data_wdata_o[12]	-4.89615e-11
gen_regfile_ff.register_file_i.rf_reg_q\[42\]$_DFFE_PN0P_/D	-4.88214e-11
gen_regfile_ff.register_file_i.rf_reg_q\[10\]$_DFFE_PN0P_/D	-4.84015e-11
data_wdata_o[20]	-4.822e-11
data_addr_o[15]	-4.82122e-11
data_wdata_o[24]	-4.77736e-11
data_wdata_o[16]	-4.74513e-11
data_wdata_o[10]	-4.72867e-11
data_wdata_o[18]	-4.58087e-11
data_addr_o[6]	-4.57081e-11
data_wdata_o[17]	-4.28216e-11
data_addr_o[12]	-4.17244e-11
data_wdata_o[9]	-3.93601e-11
data_wdata_o[7]	-3.78623e-11
data_wdata_o[8]	-3.67902e-11
data_wdata_o[13]	-3.67336e-11
gen_regfile_ff.register_file_i.rf_reg_q\[714\]$_DFFE_PN0P_/D	-3.48561e-11
data_addr_o[10]	-3.47031e-11
gen_regfile_ff.register_file_i.rf_reg_q\[650\]$_DFFE_PN0P_/D	-3.46216e-11
gen_regfile_ff.register_file_i.rf_reg_q\[618\]$_DFFE_PN0P_/D	-3.45821e-11
data_be_o[3]	-2.95893e-11
data_addr_o[8]	-2.94145e-11
id_stage_i.imd_val_q\[67\]$_DFFE_PN0P_/D	-2.89622e-11
id_stage_i.imd_val_q\[65\]$_DFFE_PN0P_/D	-2.75762e-11
gen_regfile_ff.register_file_i.rf_reg_q\[813\]$_DFFE_PN0P_/D	-2.05074e-11
gen_regfile_ff.register_file_i.rf_reg_q\[365\]$_DFFE_PN0P_/D	-2.03848e-11
gen_regfile_ff.register_file_i.rf_reg_q\[874\]$_DFFE_PN0P_/D	-2.00739e-11
gen_regfile_ff.register_file_i.rf_reg_q\[397\]$_DFFE_PN0P_/D	-2.00597e-11
gen_regfile_ff.register_file_i.rf_reg_q\[749\]$_DFFE_PN0P_/D	-2.00282e-11
gen_regfile_ff.register_file_i.rf_reg_q\[781\]$_DFFE_PN0P_/D	-1.98028e-11
gen_regfile_ff.register_file_i.rf_reg_q\[461\]$_DFFE_PN0P_/D	-1.95743e-11
gen_regfile_ff.register_file_i.rf_reg_q\[333\]$_DFFE_PN0P_/D	-1.93718e-11
gen_regfile_ff.register_file_i.rf_reg_q\[429\]$_DFFE_PN0P_/D	-1.92284e-11
gen_regfile_ff.register_file_i.rf_reg_q\[845\]$_DFFE_PN0P_/D	-1.87139e-11
gen_regfile_ff.register_file_i.rf_reg_q\[525\]$_DFFE_PN0P_/D	-1.86724e-11
gen_regfile_ff.register_file_i.rf_reg_q\[301\]$_DFFE_PN0P_/D	-1.84357e-11
gen_regfile_ff.register_file_i.rf_reg_q\[557\]$_DFFE_PN0P_/D	-1.82054e-11
gen_regfile_ff.register_file_i.rf_reg_q\[77\]$_DFFE_PN0P_/D	-1.77285e-11
gen_regfile_ff.register_file_i.rf_reg_q\[909\]$_DFFE_PN0P_/D	-1.74669e-11
gen_regfile_ff.register_file_i.rf_reg_q\[493\]$_DFFE_PN0P_/D	-1.73652e-11
data_addr_o[19]	-1.70859e-11
gen_regfile_ff.register_file_i.rf_reg_q\[973\]$_DFFE_PN0P_/D	-1.70761e-11
gen_regfile_ff.register_file_i.rf_reg_q\[13\]$_DFFE_PN0P_/D	-1.6988e-11
gen_regfile_ff.register_file_i.rf_reg_q\[941\]$_DFFE_PN0P_/D	-1.69651e-11
gen_regfile_ff.register_file_i.rf_reg_q\[589\]$_DFFE_PN0P_/D	-1.67191e-11
gen_regfile_ff.register_file_i.rf_reg_q\[269\]$_DFFE_PN0P_/D	-1.66729e-11
gen_regfile_ff.register_file_i.rf_reg_q\[45\]$_DFFE_PN0P_/D	-1.66582e-11
gen_regfile_ff.register_file_i.rf_reg_q\[717\]$_DFFE_PN0P_/D	-1.65115e-11
gen_regfile_ff.register_file_i.rf_reg_q\[653\]$_DFFE_PN0P_/D	-1.57221e-11
gen_regfile_ff.register_file_i.rf_reg_q\[109\]$_DFFE_PN0P_/D	-1.55245e-11
gen_regfile_ff.register_file_i.rf_reg_q\[237\]$_DFFE_PN0P_/D	-1.47238e-11
gen_regfile_ff.register_file_i.rf_reg_q\[205\]$_DFFE_PN0P_/D	-1.46465e-11
gen_regfile_ff.register_file_i.rf_reg_q\[173\]$_DFFE_PN0P_/D	-1.43585e-11
gen_regfile_ff.register_file_i.rf_reg_q\[141\]$_DFFE_PN0P_/D	-1.39857e-11
gen_regfile_ff.register_file_i.rf_reg_q\[685\]$_DFFE_PN0P_/D	-1.39047e-11
gen_regfile_ff.register_file_i.rf_reg_q\[621\]$_DFFE_PN0P_/D	-1.37226e-11
instr_addr_o[4]	-5.03309e-12
data_addr_o[13]	-1.4001e-12
data_addr_o[9]	-9.84768e-13
calc tns: -1.24863e-07
get  tns: -1.24863e-07
